Abundance_Controls,frac_aa_A,frac_aa_F,frac_aa_K,frac_aa_N,molecular_weight,gravy,fraction_exposed_polar_total,rsa_std,fraction_exposed_exposed_C,fraction_exposed_exposed_E,fraction_exposed_exposed_F,nsp_secondary_structure_coil,nsp_secondary_structure_sheet,Zeta Potential,Dh_functionalized,NP_incubation Concentration (mg/mL),Incubation Concentration (mg/ml),Abundance,NPUNID,Entry
0.258731095696611,0.05995203836930456,0.06235011990407674,0.06235011990407674,0.04796163069544365,46941.05250000009,-0.1273381294964032,0.8609112709832134,0.259,0.008849557522123894,0.1238938053097345,0.01327433628318584,0.451,0.29,-7,266,2.4,40,0.012861684178707,35,A2I7N3
3.97818750745931e-05,0.05110497237569061,0.03591160220994475,0.1035911602209945,0.03729281767955801,83252.18420000031,-0.6785911602209932,0.861878453038674,0.244,0.0,0.2121212121212121,0.01165501165501166,0.456,0.186,-7,266,2.4,40,0.0894750666077189,34,Q76LV1
0.000365593733540826,0.09473684210526316,0.01052631578947368,0.02105263157894737,0.03684210526315789,21062.8045,-0.2605263157894737,0.7473684210526316,0.248,0.009174311926605505,0.03669724770642202,0.0,0.595,0.137,-11,316,5.0,4,0.0272655612573855,30,Q8SPP7
3.97818750745931e-05,0.09259259259259259,0.02546296296296296,0.06944444444444445,0.04398148148148148,47637.44550000001,-0.0793981481481481,0.8356481481481481,0.23,0.005235602094240838,0.09947643979057591,0.02094240837696335,0.431,0.134,-7,266,2.4,40,0.0142004908423492,34,Q3MHL4
0.0116183232355665,0.03846153846153846,0.0170940170940171,0.0811965811965812,0.05555555555555555,53339.32090000004,-0.9004273504273489,0.7435897435897436,0.222,0.008955223880597015,0.08059701492537313,0.008955223880597015,0.607,0.118,-42,149,5.0,4,0.2792054646034336,19,P02676
3.97818750745931e-05,0.08053691275167785,0.04250559284116331,0.02237136465324385,0.02460850111856823,48960.2011000001,-0.2089485458612981,0.7069351230425056,0.239,0.0,0.08540925266903915,0.03202846975088968,0.604,0.235,12,229,5.0,40,0.009448612184974,33,P22457
0.0045304837356389,0.05020352781546811,0.03482587064676617,0.0542740841248304,0.05020352781546811,248980.1455,-0.6364088647670783,0.7896879240162822,0.218,0.001433691756272401,0.08315412186379928,0.02652329749103943,0.727,0.236,39,282,5.0,4,0.3683700189498858,22,Q28107
0.000279897907940283,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.06565656565656566,22744.2238,-0.5878787878787879,0.7878787878787878,0.223,0.0,0.09090909090909091,0.01652892561983471,0.581,0.389,12,291,5.0,40,0.012281378211358,32,P12260
3.97818750745931e-05,0.05647058823529412,0.04470588235294118,0.1129411764705882,0.04941176470588235,48991.24570000006,-0.7119999999999994,0.8164705882352942,0.241,0.00684931506849315,0.1575342465753425,0.01712328767123288,0.407,0.139,-42,151,5.0,40,0.0029780889255951,28,A2VE99
0.752092584803253,0.0705596107055961,0.04866180048661801,0.05596107055961071,0.05109489051094891,46236.37440000004,-0.1311435523114358,0.8613138686131386,0.254,0.004545454545454545,0.1272727272727273,0.004545454545454545,0.438,0.302,-42,149,5.0,4,0.0688451812880646,19,Q9TTE1
0.000117717548680141,0.06235827664399093,0.03287981859410431,0.03741496598639456,0.05215419501133787,97936.4541000007,-0.4188208616780032,0.7380952380952381,0.228,0.01442307692307692,0.09134615384615384,0.01442307692307692,0.666,0.31,-12,271,5.0,40,0.0040244074374951,25,Q6R8F2
0.00413334619983614,0.04,0.06,0.08,0.04,5983.862299999999,-0.568,0.48,0.126,0.0,0.1,0.06,0.82,0.04,-42,149,5.0,4,0.1835849169946506,19,P56651
3.97818750745931e-05,0.07380073800738007,0.02214022140221402,0.08118081180811808,0.01476014760147601,30313.70930000004,-0.6321033210332107,0.6678966789667896,0.208,0.01357466063348416,0.1176470588235294,0.01809954751131222,0.793,0.092,-49,218,5.0,40,0.0289246607265197,26,Q05717
0.0211424450467587,0.04846526655896607,0.03554119547657512,0.07592891760904685,0.0420032310177706,68709.20260000016,-0.6087237479806135,0.6995153473344103,0.212,0.005964214711729622,0.06958250497017893,0.01988071570576541,0.703,0.221,-7,266,2.4,40,0.0011062274352627,35,P01045
3.97818750745931e-05,0.06959152798789713,0.06959152798789713,0.06656580937972768,0.03328290468986384,73776.08010000037,-0.4792738275340381,0.773071104387292,0.239,0.00510204081632653,0.07142857142857142,0.02040816326530612,0.575,0.259,-42,151,5.0,40,0.0057613631910181,28,Q9GLE5
3.97818750745931e-05,0.08527131782945736,0.04651162790697674,0.03875968992248062,0.03875968992248062,14687.32799999999,-0.4689922480620154,0.5658914728682171,0.134,0.008547008547008548,0.05128205128205128,0.05128205128205128,0.411,0.0,-7,266,2.4,40,0.0035380840317065,34,Q32L76
0.0127021259968306,0.05925925925925926,0.04148148148148148,0.06518518518518518,0.06666666666666667,75131.81190000015,-0.2771851851851853,0.7881481481481482,0.218,0.007125890736342043,0.1045130641330166,0.01900237529691211,0.57,0.326,39,282,5.0,40,0.0320986844053608,27,P07224
3.97818750745931e-05,0.07883817427385892,0.04979253112033195,0.07468879668049792,0.05394190871369295,26991.51030000002,-0.2883817427385894,0.8215767634854771,0.252,0.0078125,0.1328125,0.0,0.419,0.083,-42,151,5.0,40,0.0034424871986707,28,Q5E9B7
3.97818750745931e-05,0.2882882882882883,0.01801801801801802,0.08108108108108109,0.01801801801801802,31664.39010000001,-0.7081081081081072,0.4354354354354354,0.058,0.009009009009009009,0.1621621621621622,0.01801801801801802,1.0,0.0,-49,229,5.0,4,0.0005413583223689,20,P12624
3.97818750745931e-05,0.08866995073891626,0.02955665024630542,0.04187192118226601,0.02216748768472906,45885.63430000004,-0.4790640394088672,0.729064039408867,0.246,0.01115241635687732,0.1115241635687732,0.003717472118959108,0.49,0.313,-3,609,5.0,40,0.0231979102136363,31,Q0VCP3
3.97818750745931e-05,0.06451612903225806,0.01935483870967742,0.03225806451612903,0.03870967741935484,17599.87179999999,-0.4961290322580648,0.7096774193548387,0.225,0.008333333333333333,0.075,0.0,0.671,0.219,-42,149,5.0,4,0.0152579978295253,19,P22226
0.0116183232355665,0.03846153846153846,0.0170940170940171,0.0811965811965812,0.05555555555555555,53339.32090000004,-0.9004273504273489,0.7435897435897436,0.222,0.008955223880597015,0.08059701492537313,0.008955223880597015,0.607,0.118,39,282,5.0,4,0.0553205395177283,22,P02676
3.97818750745931e-05,0.09545454545454546,0.075,0.075,0.03409090909090909,50377.44110000013,-0.488863636363636,0.8113636363636364,0.244,0.01153846153846154,0.1461538461538462,0.02692307692307692,0.477,0.141,-42,151,5.0,40,0.0049465892977822,28,Q3SZV3
3.97818750745931e-05,0.0718232044198895,0.03314917127071823,0.05524861878453038,0.05524861878453038,21051.31590000001,-0.7337016574585644,0.8729281767955801,0.242,0.01941747572815534,0.116504854368932,0.009708737864077669,0.337,0.0,29,288,5.0,40,0.0013698078542895,29,O46414
3.97818750745931e-05,0.0845771144278607,0.03482587064676617,0.03482587064676617,0.01492537313432836,22392.76489999999,-0.5905472636815922,0.6218905472636815,0.215,0.005847953216374269,0.09941520467836257,0.02923976608187134,0.711,0.259,-11,316,5.0,40,0.0067354383939171,23,Q3T149
3.97818750745931e-05,0.1187214611872146,0.0228310502283105,0.0182648401826484,0.0228310502283105,23404.20929999999,-0.03789954337899542,0.7671232876712328,0.238,0.0,0.1111111111111111,0.0170940170940171,0.384,0.324,39,282,5.0,4,0.0029343014162156,22,Q3SZC2
3.97818750745931e-05,0.07317073170731707,0.04390243902439024,0.05853658536585366,0.02926829268292683,22992.7255,0.01951219512195127,0.8536585365853658,0.224,0.0,0.09278350515463918,0.03092783505154639,0.332,0.346,29,288,5.0,40,0.0100547697185618,29,P33672
3.97818750745931e-05,0.05192878338278932,0.02077151335311573,0.05192878338278932,0.02818991097922849,65545.36509999991,-0.5504451038575656,0.3768545994065282,0.194,0.003273322422258593,0.03600654664484452,0.01309328968903437,0.899,0.101,-42,149,5.0,4,0.0021502376553372,19,P23206
3.97818750745931e-05,0.05970149253731343,0.03855721393034826,0.09701492537313433,0.03482587064676617,92425.58860000053,-0.7223880597014919,0.8507462686567164,0.244,0.003976143141153081,0.1928429423459244,0.009940357852882704,0.522,0.16,-49,218,5.0,40,0.0041414771583771,26,Q95M18
3.97818750745931e-05,0.07022900763358779,0.03511450381679389,0.09312977099236641,0.04274809160305344,72399.12470000032,-0.4770992366412208,0.8519083969465648,0.256,0.0,0.1544943820224719,0.002808988764044944,0.351,0.258,-7,266,2.4,40,0.0015172101188761,35,Q0VCX2
3.00508221488159,0.06393442622950819,0.04426229508196721,0.06885245901639345,0.03770491803278689,68586.93790000016,-0.2822950819672128,0.8475409836065574,0.214,0.0,0.1517857142857143,0.01785714285714286,0.351,0.002,-42,151,5.0,40,0.5305064688437905,28,Q3SZ57
3.97818750745931e-05,0.08838383838383838,0.0303030303030303,0.01515151515151515,0.02272727272727273,43112.23140000005,-0.3669191919191925,0.7146464646464646,0.238,0.00390625,0.1015625,0.01171875,0.596,0.245,-3,609,5.0,40,0.0009244851158392,31,P00744
0.0243379143542086,0.05502392344497608,0.05023923444976076,0.06937799043062201,0.04545454545454546,46963.37470000004,-0.1643540669856462,0.84688995215311,0.256,0.008658008658008658,0.1125541125541126,0.0,0.443,0.299,-11,316,5.0,40,0.006386162253675,23,A6QPQ2
0.0372600982963244,0.04065040650406504,0.03739837398373984,0.06666666666666667,0.04227642276422764,67011.37560000035,-0.8297560975609737,0.624390243902439,0.147,0.008741258741258742,0.07167832167832168,0.03496503496503497,0.761,0.046,-42,151,5.0,40,0.0507390420896081,28,P02672
3.97818750745931e-05,0.06616541353383458,0.03909774436090226,0.05263157894736842,0.02105263157894737,75781.66400000031,-0.3903759398496237,0.7654135338345864,0.234,0.0,0.107728337236534,0.01639344262295082,0.568,0.192,-11,316,5.0,40,0.0501953936164759,23,Q32LP0
0.357467915843436,0.09453781512605042,0.04831932773109244,0.03781512605042017,0.03361344537815126,51423.51240000007,0.1065126050420165,0.7542016806722689,0.249,0.007092198581560284,0.07092198581560284,0.01773049645390071,0.481,0.229,-42,149,5.0,4,0.128513238177909,19,P01017
1.01916394421857,0.05426356589147287,0.03875968992248062,0.05426356589147287,0.04651162790697674,42662.82150000007,-0.3759689922480622,0.6589147286821705,0.215,0.01607717041800643,0.08038585209003216,0.03215434083601286,0.656,0.248,29,226,5.0,4,0.1724183162322611,21,Q58D62
0.00692856619376968,0.0868421052631579,0.02631578947368421,0.07368421052631578,0.03421052631578948,43017.17610000006,-0.6071052631578941,0.6763157894736842,0.151,0.0,0.1227544910179641,0.02395209580838323,0.258,0.0,-12,271,5.0,40,0.0010872130528531,25,Q32PJ2
0.000284381374144526,0.06562625050020009,0.03961584633853541,0.04921968787515006,0.0392156862745098,274525.9803000001,-0.3416166466586631,0.773109243697479,0.236,0.005138086062941554,0.08285163776493257,0.01348747591522158,0.583,0.386,-11,316,5.0,40,0.000391579981336,23,P08169
3.97818750745931e-05,0.08837209302325581,0.04186046511627907,0.2,0.0186046511627907,24907.5038,-1.610232558139535,0.786046511627907,0.253,0.0,0.2163742690058479,0.01754385964912281,0.502,0.0,-42,149,5.0,4,0.0015370055775676,19,P10103
0.00511644371378327,0.11,0.05,0.07,0.05,10842.56439999999,-0.132,0.58,0.219,0.03703703703703703,0.04938271604938271,0.01234567901234568,0.74,0.16,-11,316,5.0,4,0.002858653938447,30,P04815
0.232006736352292,0.05256241787122207,0.02759526938239159,0.06964520367936924,0.03679369250985545,85365.36060000042,-0.462155059132719,0.8107752956636005,0.24,0.006681514476614699,0.1069042316258352,0.008908685968819599,0.568,0.242,-12,271,5.0,40,0.1115019308370209,25,P81187
41.3441763917609,0.07907742998352553,0.04942339373970346,0.09884678747940692,0.02306425041186162,69292.68350000019,-0.4289950576606252,0.85667215815486,0.223,0.002958579881656805,0.1597633136094675,0.01183431952662722,0.285,0.005,39,282,5.0,4,33.38521752899913,22,P02769
3.97818750745931e-05,0.02092050209205021,0.02092050209205021,0.02092050209205021,0.0502092050209205,26381.83250000003,0.0774058577405859,0.7573221757322176,0.202,0.01685393258426966,0.1235955056179775,0.01685393258426966,0.389,0.251,12,229,5.0,40,0.0376844026066475,33,P79124
3.97818750745931e-05,0.06303724928366762,0.03724928366762178,0.06876790830945559,0.02005730659025788,37923.86120000004,-0.1931232091690545,0.6504297994269341,0.213,0.03333333333333333,0.06296296296296296,0.02592592592592593,0.659,0.335,29,226,5.0,4,0.0005025792918569,21,O18739
3.97818750745931e-05,0.07109557109557109,0.04079254079254079,0.07575757575757576,0.03146853146853147,95367.1071000005,-0.2122377622377621,0.8286713286713286,0.221,0.006818181818181818,0.1295454545454545,0.02045454545454545,0.445,0.192,-49,229,5.0,4,0.0009072085245359,20,Q3SYU2
0.000342995788952138,0.0568561872909699,0.0334448160535117,0.07357859531772576,0.03010033444816054,33307.3809,-0.3618729096989969,0.8695652173913043,0.243,0.007407407407407408,0.1111111111111111,0.0,0.472,0.502,-7,266,2.4,40,0.0022564475656194,34,Q9TTJ5
12.1255434221963,0.08413461538461539,0.05528846153846154,0.07692307692307693,0.05528846153846154,46103.41850000003,-0.0562500000000001,0.8389423076923077,0.257,0.01293103448275862,0.1077586206896552,0.004310344827586207,0.457,0.286,-12,271,5.0,4,4.375325774224589,24,P34955
0.000313130804354676,0.03571428571428571,0.04017857142857143,0.08035714285714286,0.03125,25182.79829999999,-0.07098214285714281,0.7678571428571429,0.242,0.0,0.06976744186046512,0.007751937984496124,0.576,0.379,-42,149,5.0,4,0.0012548253283375,19,Q3T004
3.97818750745931e-05,0.03260869565217391,0.05434782608695652,0.108695652173913,0.03260869565217391,10685.09949999999,-0.4434782608695652,0.8260869565217391,0.233,0.0,0.0967741935483871,0.01612903225806452,0.315,0.033,-42,151,5.0,40,0.0066664829021377,28,P79105
0.435971436460038,0.103448275862069,0.06896551724137931,0.07586206896551724,0.02758620689655172,15859.02499999999,0.0517241379310345,0.8482758620689655,0.253,0.01298701298701299,0.1168831168831169,0.0,0.221,0.0,-11,316,5.0,4,0.8352914073418131,30,P02081
3.97818750745931e-05,0.08866995073891626,0.02955665024630542,0.04187192118226601,0.02216748768472906,45885.63430000004,-0.4790640394088672,0.729064039408867,0.246,0.01115241635687732,0.1115241635687732,0.003717472118959108,0.49,0.313,-11,316,5.0,40,0.0077908451301261,23,Q0VCP3
0.000117717548680141,0.06235827664399093,0.03287981859410431,0.03741496598639456,0.05215419501133787,97936.4541000007,-0.4188208616780032,0.7380952380952381,0.228,0.01442307692307692,0.09134615384615384,0.01442307692307692,0.666,0.31,-11,316,5.0,4,0.0037462366969752,30,Q6R8F2
0.357467915843436,0.09453781512605042,0.04831932773109244,0.03781512605042017,0.03361344537815126,51423.51240000007,0.1065126050420165,0.7542016806722689,0.249,0.007092198581560284,0.07092198581560284,0.01773049645390071,0.481,0.229,12,229,5.0,40,0.0812613917668981,33,P01017
0.123046694446659,0.0656,0.0352,0.0496,0.0368,70504.74120000022,-0.5825599999999985,0.7488,0.225,0.009501187648456057,0.1235154394299287,0.02850356294536817,0.717,0.166,12,291,5.0,40,5.219529945180039,32,P00735
0.00267865526270584,0.05194805194805195,0.04112554112554113,0.06926406926406926,0.05411255411255411,52045.2398,-0.4320346320346324,0.7857142857142857,0.24,0.01027397260273973,0.1335616438356164,0.03082191780821918,0.634,0.232,-11,316,5.0,4,0.0179919461965103,30,P00741
3.97818750745931e-05,0.05446927374301676,0.06843575418994413,0.05027932960893855,0.04050279329608938,82206.39330000049,-0.3712290502793285,0.8393854748603352,0.235,0.0,0.1105121293800539,0.0215633423180593,0.485,0.203,-63,221,4.0,40,0.001298663753147,18,Q27970
3.97818750745931e-05,0.1197183098591549,0.00352112676056338,0.1373239436619718,0.02464788732394366,32836.33270000004,-1.115492957746478,0.6549295774647887,0.07,0.007042253521126761,0.2077464788732394,0.00352112676056338,0.007,0.0,12,229,5.0,40,0.0769811090260072,33,Q5KR48
0.0116183232355665,0.03846153846153846,0.0170940170940171,0.0811965811965812,0.05555555555555555,53339.32090000004,-0.9004273504273489,0.7435897435897436,0.222,0.008955223880597015,0.08059701492537313,0.008955223880597015,0.607,0.118,-11,316,5.0,40,0.0074414005828733,23,P02676
16.5585417852635,0.09749303621169916,0.03342618384401114,0.04178272980501393,0.01949860724233983,38418.33300000009,-0.02451253481894147,0.5933147632311978,0.211,0.006993006993006993,0.05944055944055944,0.03146853146853147,0.624,0.256,-63,221,4.0,4,30.56022787606947,17,P12763
3.97818750745931e-05,0.06372549019607843,0.02450980392156863,0.08823529411764706,0.03431372549019608,23421.11220000001,-0.7343137254901962,0.7794117647058824,0.238,0.0,0.1560283687943262,0.0,0.52,0.382,-12,271,5.0,4,0.0025933213410405,24,P19803
0.304535113545939,0.05152979066022544,0.03542673107890499,0.07568438003220612,0.04025764895330113,68889.38670000018,-0.6088566827697256,0.6956521739130435,0.212,0.005893909626719057,0.068762278978389,0.02161100196463654,0.705,0.219,-42,149,5.0,4,0.8234134333982219,19,P01044
0.0226676301544914,0.04328018223234624,0.05922551252847381,0.06605922551252848,0.05694760820045558,51113.35570000009,-0.6234624145785869,0.7220956719817767,0.168,0.0,0.09782608695652174,0.05706521739130434,0.574,0.046,-7,266,2.4,40,1.752239326587846,34,P17697
0.387476893391423,0.07625272331154684,0.0457516339869281,0.05664488017429194,0.03485838779956427,52208.66320000005,-0.4335511982570802,0.7734204793028322,0.241,0.01449275362318841,0.07608695652173914,0.003623188405797101,0.614,0.32,-63,221,4.0,40,0.033350897940742,18,Q3SZV7
3.97818750745931e-05,0.08866995073891626,0.02955665024630542,0.04187192118226601,0.02216748768472906,45885.63430000004,-0.4790640394088672,0.729064039408867,0.246,0.01115241635687732,0.1115241635687732,0.003717472118959108,0.49,0.313,-42,151,5.0,40,0.0538751842736158,28,Q0VCP3
0.000440293380180725,0.05688622754491018,0.01497005988023952,0.07784431137724551,0.05089820359281437,36723.21950000002,0.0398203592814371,0.8293413173652695,0.251,0.0,0.1197604790419162,0.01197604790419162,0.377,0.198,-7,266,2.4,40,0.0075763116682286,35,Q5E9B1
0.0837674772345288,0.06456953642384106,0.05960264900662252,0.08443708609271523,0.05298013245033113,69561.14970000021,-0.3930463576158932,0.8410596026490066,0.213,0.0,0.1588235294117647,0.02941176470588235,0.326,0.0,-12,271,5.0,40,0.0257706464143333,25,G3MYZ3
3.97818750745931e-05,0.08232711306256861,0.03293084522502744,0.06256860592755215,0.05049396267837541,104926.8419000007,-0.6421514818880347,0.8441273326015367,0.236,0.003663003663003663,0.1336996336996337,0.005494505494505495,0.303,0.01,29,288,5.0,40,0.0017648473621243,29,A5D7D1
0.0184262933668031,0.04444444444444445,0.02991452991452992,0.04871794871794872,0.06495726495726496,129532.6465000004,-0.7239316239316238,0.7931623931623931,0.218,0.01291248206599713,0.06456241032998565,0.01004304160688666,0.666,0.25,-12,271,5.0,4,1.60637016759683,24,Q28178
0.00283929633618224,0.0472972972972973,0.03828828828828829,0.06756756756756757,0.06081081081081081,50243.48500000004,-0.5668918918918924,0.7432432432432432,0.219,0.01886792452830189,0.07232704402515723,0.02515723270440252,0.601,0.133,29,226,5.0,4,0.0472385519921158,21,P12799
0.00981991190345152,0.06746031746031746,0.03571428571428571,0.03306878306878307,0.05687830687830688,82361.6344000004,-0.6763227513227503,0.7380952380952381,0.22,0.01330376940133038,0.05543237250554324,0.01995565410199556,0.706,0.204,-63,221,4.0,40,0.0009155104955041,18,P35445
0.232006736352292,0.05256241787122207,0.02759526938239159,0.06964520367936924,0.03679369250985545,85365.36060000042,-0.462155059132719,0.8107752956636005,0.24,0.006681514476614699,0.1069042316258352,0.008908685968819599,0.568,0.242,39,282,5.0,40,0.0906363311567421,27,P81187
0.00981991190345152,0.06746031746031746,0.03571428571428571,0.03306878306878307,0.05687830687830688,82361.6344000004,-0.6763227513227503,0.7380952380952381,0.22,0.01330376940133038,0.05543237250554324,0.01995565410199556,0.706,0.204,-11,316,5.0,40,0.0053688155018897,23,P35445
3.97818750745931e-05,0.08838383838383838,0.0303030303030303,0.01515151515151515,0.02272727272727273,43112.23140000005,-0.3669191919191925,0.7146464646464646,0.238,0.00390625,0.1015625,0.01171875,0.596,0.245,-12,271,5.0,40,0.0006961618304801,25,P00744
0.000196820051576531,0.09652509652509653,0.003861003861003861,0.03088803088803089,0.01544401544401544,27877.77310000001,-0.05521235521235516,0.749034749034749,0.264,0.006802721088435374,0.06122448979591837,0.0,0.622,0.297,29,288,5.0,40,0.0010708168002546,29,Q3T0A3
3.97818750745931e-05,0.0650759219088937,0.03036876355748373,0.05206073752711497,0.02169197396963124,50978.62590000009,-0.2956616052060738,0.7917570498915402,0.248,0.003875968992248062,0.1085271317829457,0.0,0.56,0.36,-42,151,5.0,40,0.0089789204568888,28,Q92176
3.97818750745931e-05,0.05263157894736842,0.02631578947368421,0.1052631578947368,0.03947368421052631,17718.44799999999,-0.7098684210526321,0.8026315789473685,0.218,0.0,0.05660377358490566,0.01886792452830189,0.539,0.0,-7,266,2.4,40,0.0026899687612508,34,Q3T0R1
0.0162922245099207,0.04277643260694108,0.02058111380145278,0.03188054882970137,0.04156577885391444,272150.3713999994,-0.4964487489911238,0.7691686844229217,0.23,0.0006105006105006105,0.08791208791208792,0.01037851037851038,0.566,0.429,12,229,5.0,40,0.2253482540844749,33,P07589
0.00289136488628369,0.06619385342789598,0.03782505910165485,0.06619385342789598,0.0425531914893617,48821.12250000008,-0.3158392434988181,0.8628841607565012,0.246,0.01456310679611651,0.1116504854368932,0.02427184466019417,0.499,0.156,-7,266,2.4,40,0.0063286111694908,34,Q2KIG3
3.97818750745931e-05,0.0703883495145631,0.03883495145631068,0.07766990291262135,0.0412621359223301,46416.6453,-0.3407766990291266,0.8786407766990292,0.218,0.0,0.15,0.0,0.345,0.189,-7,266,2.4,40,0.0051320823690742,34,P14568
0.0184262933668031,0.04444444444444445,0.02991452991452992,0.04871794871794872,0.06495726495726496,129532.6465000004,-0.7239316239316238,0.7931623931623931,0.218,0.01291248206599713,0.06456241032998565,0.01004304160688666,0.666,0.25,-49,218,5.0,40,3.305045357002348,26,Q28178
0.596246802230273,0.07423580786026202,0.04366812227074236,0.05349344978165939,0.02947598253275109,101511.7029000006,-0.2329694323144104,0.7718340611353712,0.224,0.0,0.09424083769633508,0.02094240837696335,0.525,0.319,-63,221,4.0,40,4.978971161695024,18,Q3T052
3.97818750745931e-05,0.08906882591093117,0.02884615384615385,0.09767206477732794,0.04048582995951417,229096.540200001,-0.8587044534413008,0.7510121457489879,0.206,0.002582311168495804,0.1730148482892188,0.01355713363460297,0.211,0.048,-49,229,5.0,4,0.0040488587414893,20,Q27991
3.97818750745931e-05,0.07253886010362694,0.04145077720207254,0.1139896373056995,0.02590673575129534,20612.24899999999,-0.5202072538860112,0.772020725388601,0.223,0.007936507936507936,0.1031746031746032,0.02380952380952381,0.679,0.207,-3,609,5.0,40,0.0077911836328656,31,Q3MHY1
3.97818750745931e-05,0.08441558441558442,0.05844155844155844,0.07142857142857142,0.02597402597402598,17065.65509999999,-0.2487012987012987,0.6233766233766234,0.19,0.007518796992481203,0.03759398496240601,0.06015037593984962,0.747,0.0,-12,271,5.0,40,0.0287226916799598,25,P07455
3.97818750745931e-05,0.09162303664921466,0.02356020942408377,0.03141361256544502,0.03664921465968586,42020.29000000004,-0.1753926701570683,0.6701570680628273,0.23,0.025,0.1107142857142857,0.007142857142857143,0.479,0.23,12,229,5.0,40,0.1363740308252447,33,Q0VCG9
41.3441763917609,0.07907742998352553,0.04942339373970346,0.09884678747940692,0.02306425041186162,69292.68350000019,-0.4289950576606252,0.85667215815486,0.223,0.002958579881656805,0.1597633136094675,0.01183431952662722,0.285,0.005,-12,271,5.0,40,32.54337270540076,25,P02769
0.0838256377639182,0.05397727272727273,0.04545454545454546,0.06534090909090909,0.04261363636363636,39234.38619999996,-0.3340909090909095,0.7357954545454546,0.236,0.008403361344537815,0.1176470588235294,0.01260504201680672,0.588,0.287,-63,221,4.0,40,0.0366132714384931,18,P00978
3.97818750745931e-05,0.05389221556886228,0.01796407185628742,0.07784431137724551,0.05389221556886228,18450.25399999999,-0.3407185628742516,0.6467065868263473,0.201,0.0,0.02816901408450704,0.01408450704225352,0.689,0.263,-42,149,5.0,4,0.0084996287658471,19,P39873
0.00462095371063367,0.09,0.06,0.1,0.02,11201.78709999999,-0.224,0.53,0.145,0.01,0.08,0.06,0.45,0.0,12,229,5.0,40,0.017004686799312,33,P81644
0.00511644371378327,0.11,0.05,0.07,0.05,10842.56439999999,-0.132,0.58,0.219,0.03703703703703703,0.04938271604938271,0.01234567901234568,0.74,0.16,-42,149,5.0,4,0.0236596597681984,19,P04815
3.97818750745931e-05,0.07758620689655173,0.03879310344827586,0.04525862068965517,0.05172413793103448,51658.23920000012,-0.4099137931034478,0.7198275862068966,0.203,0.008620689655172414,0.07183908045977011,0.03160919540229885,0.642,0.004,-49,218,5.0,40,0.0009659035401095,26,Q5E9X0
3.97818750745931e-05,0.1116279069767442,0.01395348837209302,0.07441860465116279,0.03720930232558139,23369.5966,-0.6553488372093029,0.7534883720930232,0.236,0.0,0.1609195402298851,0.005747126436781609,0.651,0.116,-11,316,5.0,40,0.001107495024626,23,Q5E9A1
3.97818750745931e-05,0.04603580562659847,0.04859335038363171,0.09207161125319693,0.03324808184143223,45375.58160000009,-0.9583120204603573,0.7672634271099744,0.236,0.006557377049180328,0.2,0.006557377049180328,0.619,0.087,39,282,5.0,40,0.1219378372693403,27,A6H767
0.00142413689453484,0.06024096385542169,0.02108433734939759,0.0783132530120482,0.04819277108433735,36597.21340000002,0.04367469879518082,0.8433734939759037,0.245,0.006329113924050633,0.08860759493670886,0.0189873417721519,0.352,0.193,-7,266,2.4,40,0.0098247207700195,34,P19858
1.01916394421857,0.05426356589147287,0.03875968992248062,0.05426356589147287,0.04651162790697674,42662.82150000007,-0.3759689922480622,0.6589147286821705,0.215,0.01607717041800643,0.08038585209003216,0.03215434083601286,0.656,0.248,-3,609,5.0,40,0.3907078865449206,31,Q58D62
3.97818750745931e-05,0.02888086642599278,0.03610108303249097,0.08303249097472924,0.09747292418772563,31536.87070000001,-0.4714801444043325,0.8700361010830325,0.244,0.0,0.11875,0.0,0.661,0.101,-12,271,5.0,40,0.022749373956548,25,Q5E9C0
0.0184262933668031,0.04444444444444445,0.02991452991452992,0.04871794871794872,0.06495726495726496,129532.6465000004,-0.7239316239316238,0.7931623931623931,0.218,0.01291248206599713,0.06456241032998565,0.01004304160688666,0.666,0.25,-7,266,2.4,40,0.0131315097209176,35,Q28178
0.0163137072927938,0.03508771929824561,0.03508771929824561,0.07894736842105263,0.08771929824561403,38755.9688,-0.2590643274853803,0.8157894736842105,0.259,0.009950248756218905,0.0845771144278607,0.01492537313432836,0.807,0.123,39,282,5.0,4,0.5181165043107149,22,Q05443
0.000362034583828927,0.048582995951417,0.048582995951417,0.0728744939271255,0.04453441295546558,26398.90360000001,-0.3777327935222675,0.6275303643724697,0.238,0.005405405405405406,0.05405405405405406,0.01081081081081081,0.733,0.255,-12,271,5.0,4,0.0399152944990954,24,Q2KIV9
0.300675629897684,0.07520325203252033,0.05284552845528456,0.04674796747967479,0.02845528455284553,54710.18930000016,-0.1997967479674796,0.758130081300813,0.251,0.00967741935483871,0.08064516129032258,0.01935483870967742,0.559,0.222,-11,316,5.0,4,0.3205332882355269,30,P28800
0.000440293380180725,0.05688622754491018,0.01497005988023952,0.07784431137724551,0.05089820359281437,36723.21950000002,0.0398203592814371,0.8293413173652695,0.251,0.0,0.1197604790419162,0.01197604790419162,0.377,0.198,-49,229,5.0,4,0.001521619028464,20,Q5E9B1
