Intensity 31_200_PS Carb_10	Intensity 32_200_PS Carb_100	Intensity 33_small_Citrate_10	Intensity 34_large_Citrate_10	Intensity 35_small_PEI_10	Intensity 36_large_PEI_10	Intensity 37_large_PVP@AU_100	Intensity 38_small_PVP@AU_10	Intensity 39_small_PVP@AU_100	Intensity 40_large_Citrate_100	Intensity 41_large_PEI_100	Intensity 42_small_Citrate_100	Intensity 43_small_PEI_100	Intensity 44_large_PVP@AU_10	Intensity 45_large_PEG@Au_100	Intensity 46_large_PEI@Au_100	Intensity 47_small_PEI@Au_100	Intensity 48_200_PS Carb@ PEG_100	Intensity 49_200_PS Carb@ PEG_100	Intensity 50_FBS	Intensity 51_SPQC1	Intensity 52_SPQC2	Intensity 53_SPQC3	iBAQ 31_200_PS Carb_10	iBAQ 32_200_PS Carb_100	iBAQ 33_small_Citrate_10	iBAQ 34_large_Citrate_10	iBAQ 35_small_PEI_10	iBAQ 36_large_PEI_10	iBAQ 37_large_PVP@AU_100	iBAQ 38_small_PVP@AU_10	iBAQ 39_small_PVP@AU_100	iBAQ 40_large_Citrate_100	iBAQ 41_large_PEI_100	iBAQ 42_small_Citrate_100	iBAQ 43_small_PEI_100	iBAQ 44_large_PVP@AU_10	iBAQ 45_large_PEG@Au_100	iBAQ 46_large_PEI@Au_100	iBAQ 47_small_PEI@Au_100	iBAQ 48_200_PS Carb@ PEG_100	iBAQ 49_200_PS Carb@ PEG_100	iBAQ 50_FBS	iBAQ 51_SPQC1	iBAQ 52_SPQC2	iBAQ 53_SPQC3	Top3 31_200_PS Carb_10	Top3 32_200_PS Carb_100	Top3 33_small_Citrate_10	Top3 34_large_Citrate_10	Top3 35_small_PEI_10	Top3 36_large_PEI_10	Top3 37_large_PVP@AU_100	Top3 38_small_PVP@AU_10	Top3 39_small_PVP@AU_100	Top3 40_large_Citrate_100	Top3 41_large_PEI_100	Top3 42_small_Citrate_100	Top3 43_small_PEI_100	Top3 44_large_PVP@AU_10	Top3 45_large_PEG@Au_100	Top3 46_large_PEI@Au_100	Top3 47_small_PEI@Au_100	Top3 48_200_PS Carb@ PEG_100	Top3 49_200_PS Carb@ PEG_100	Top3 50_FBS	Top3 51_SPQC1	Top3 52_SPQC2	Top3 53_SPQC3	Species	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Majority protein IDs
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	C	C	C	C	C	T
0	0	0	0	63614000	57440000	0	0	0	0	443260000	0	220190000	0	0	4450600	293830016	0	0	0	16731000	15178000	14278000	0	0	0	0	1942500	2065500	0	0	0	0	17861000	0	8699400	0	0	370880	11739000	0	0	0	476040	430160	362870	0	0	0	0	41757000	39696000	0	0	0	0	214020000	0	119090000	0	0	5655400	160400000	0	0	0	21210000	19241000	18101000	Bos taurus				9913	A0AAA9TLM1;G5E589;Q2TBX6
254170000	7693300	54683000	418849984	110330000	168370000	315350016	26048000	231990000	69454000	276620000	85619000	160400000	19208000	51638000	6389500	81431000	0	14462000	34513000	137510000	148720000	157610000	3942800	168130	1097600	4499300	1022900	1526800	3527200	192610	2427300	1352400	3283700	550120	1623200	274010	515500	54688	308680	0	299550	809790	1391800	1736500	1561700	147770000	5985800	57501000	286140000	76522000	111500000	179410000	21310000	159690000	80827000	166530000	64141000	100650000	26424000	40982000	4297600	64863000	0	13807000	40164000	101090000	103070000	111160000	Bos taurus				9913	A0AAA9TLZ1
24942000	0	71393000	89361000	82746000	0	34694000	18487000	25517000	284969984	40694000	235930000	48229000	30469000	32335000	0	6310000	0	0	0	103930000	79870000	89374000	1463100	0	4110800	5158700	4695800	0	2668800	1045900	1962800	16387000	2220200	14594000	2995100	1979300	2487300	0	485380	0	0	0	6334300	4836500	4980200	26326000	0	68339000	89997000	78843000	0	26630000	19513000	35748000	269809984	40694000	222090000	33071000	17980000	39561000	0	8840100	0	0	0	99089000	79114000	84422000	Bos taurus				9913	A0AAA9TM63
0	0	142470000	85519000	0	0	7030400	87092000	0	8617000	0	54820000	0	15925000	0	0	0	0	0	0	19156000	7164700	32547000	0	0	1748000	1593700	0	0	163500	1060700	0	200400	0	616370	0	210300	0	0	0	0	0	0	240940	166620	229790	0	0	72699000	57133000	0	0	21208000	28599000	0	25994000	0	37696000	0	15365000	0	0	0	0	0	0	21547000	17284000	27640000	Bos taurus				9913	A0AAA9TMV0;A5D7B7;A0A3Q1LPV3
31832000	2108900	79677000	202600000	9832200	41613000	82504000	39225000	61406000	85497000	193460000	38982000	16786000	33462000	11577000	0	0	0	2832100	289220000	70632000	103640000	60115000	2273700	150630	5691200	3952500	702300	30636	5893100	2626900	4386100	61949	1558800	2784400	1199000	40231	34493	0	0	0	202290	4537700	280020	45619	134980	41622000	2757500	86561000	173540000	0	44743000	89632000	39954000	80292000	91942000	174280000	50971000	199820000	31005000	71258000	0	0	0	18191000	241150000	87229000	111900000	76133000	Bos taurus				9913	A0AAA9TVN0;A0AAA9TPF4;G3N0V0;A0A3Q1N3I9
10770000	5580900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33051000	39453000	0	0	0	0	489520	203590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1299700	1212200	0	0	0	0	15088000	4652400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12228000	15650000	0	0	0	0	Bos taurus				9913	A0AAA9TPL4;A6H768
0	0	0	0	0	0	0	0	70269000	0	4750700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1673100	0	113110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75020000	0	75020000	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A0AAA9TPT4;P79134;A0AAA9TRL9;A0A3Q1N703;A0A3Q1M318
0	0	0	0	0	0	0	0	0	0	86302000	0	3992700	0	0	0	10964000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2349500	0	210140	0	0	0	577030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51097000	0	13067000	0	0	0	16439000	0	0	0	0	0	0	Bos taurus				9913	F1MVI9;Q6ZXC9;A0AAA9TRC7
570729984	30987000	15354000384	16839000064	92591000	34493000	795020032	2245600000	1233299968	8165199872	323040000	10053999616	543000000	1036499968	248480000	7545400	56213000	0	4455000	518600000	5292000256	4824300032	5240200192	16860000	860540	409369984	485489984	2434200	838060	24500000	57796000	35348000	246780000	9245600	278550016	18187000	27049000	6032600	269900	2108900	0	193690	17001000	142180000	126810000	146030000	216820000	14622000	3501100032	3655899904	48782000	24347000	336840000	615260032	418980000	2384399872	187770000	2390400000	276009984	296040000	117280000	7545400	45078000	0	12591000	259760000	1395800064	1424899968	1576099968	Bos taurus				9913	Q95121;A0AAA9TRE9
0	0	0	0	0	0	0	0	0	5084200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5084200	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	P06623;A0AAA9TS26
0	0	0	0	0	0	0	0	7019200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7019200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q2T9V8;A0AAA9TS45
0	0	0	0	0	0	0	2397600	0	13779000	0	7414300	0	2287900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217960	0	1252600	0	674030	0	207990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2397600	0	13779000	0	7414300	0	2287900	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A7E3A1;A0AAA9TTP7;F1MJQ6
24921000	7404100	193850000	50820000	75698000	46727000	8315200	8822200	13596000	31258000	114130000	50282000	83469000	0	0	0	72039000	33644000	19492000	0	32309000	39295000	21495000	1969400	434190	14467000	4107100	4322500	4672700	831520	882220	1359600	1647800	6861600	5028200	5940000	0	0	0	5976600	2100100	1949200	0	2313900	3929500	2149500	19694000	6737200	50151000	41071000	43225000	35976000	23388000	8822200	23461000	46349000	68616000	41649000	50131000	0	0	0	39000000	14952000	15523000	0	35904000	39295000	33058000	Bos taurus				9913	P61223;A0AAA9TU52;A0AAA9SJ82;A0AAA9T0L1;P62833;A0AAA9SVR8
111260000	0	125200000	146890000	119310000	6268600	135700000	42905000	297000000	515440000	10567000	285900000	51251000	18386000	39542000	0	0	0	0	0	175750000	134570000	143330000	1642500	0	1987300	2184900	1712400	99502	1824600	564020	4286700	7573300	167730	4200000	813500	291840	627650	0	0	0	0	0	2593400	1923000	2073700	104340000	0	128670000	142630000	119310000	7738800	139730000	41167000	260620000	501100000	13045000	256470000	63270000	19715000	42401000	0	0	0	0	0	173320000	144280000	149830000	Bos taurus				9913	A0AAA9TVX5
0	0	7021800	0	6251200	5330400	0	0	0	0	216830000	0	0	0	5727500	0	9467100	4327000	22568000	0	0	0	0	0	0	132490	0	117950	100570	0	0	0	0	3864400	0	0	0	108070	0	178630	49957	314900	0	0	0	0	0	0	13602000	0	12110000	10326000	0	0	0	0	136400000	0	0	0	11095000	0	18339000	5973000	11754000	0	0	0	0	Bos taurus				9913	A0AAA9TXG2;F1MKG2;A0AAA9RS92;Q1JQB0;F6QF96
0	0	0	0	0	0	10820000	0	22066000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601100	0	1225900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10820000	0	22066000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	P09867;A0AAA9TXY5
16416000	0	16415000	21794000	39322000	38528000	27728000	8984500	32649000	0	84910000	0	42153000	19654000	0	0	8692000	2240000	2120200	36050000	22176000	24183000	28161000	2736000	0	2735900	3632300	6553600	5440300	4621400	1497400	5441400	0	14152000	0	7025400	2563900	0	0	1448700	373340	353370	6008300	3696100	4030500	4693600	16777000	0	16776000	22273000	40186000	38528000	28338000	9182000	33366000	0	86777000	0	43079000	19654000	0	0	8883100	2289300	2166800	36842000	22664000	24715000	28781000	Bos taurus				9913	A0AAA9TYE7;A0A3Q1LT19
22132000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22132000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A0AAA9TYR3;Q58CS8
771110016	60987000	10520999936	9761300480	1289900032	1071899968	608080000	1382400000	506620000	4202799872	1159600000	3634200064	776140032	965870016	146880000	61530000	620819968	17524000	11647000	476470016	3583399936	3281100032	3605700096	22518000	1090100	238240000	220140000	30456000	32166000	14843000	35271000	8779700	119750000	31091000	105460000	21462000	22720000	3343100	1494300	15782000	248810	147400	13032000	84809000	78469000	106550000	277969984	21765000	3682700032	3437299968	415120000	359300000	272169984	377780000	243900000	1451000064	572200000	1162499968	407289984	316340000	84516000	19780000	256000000	7768200	10361000	273089984	1381699968	1570499968	1456499968	Bos taurus				9913	E1BMJ0;A0AAA9TZS0;A0AAA9TZ37
0	0	127650000	173470000	0	0	70259000	2904300	143510000	130360000	96942000	66327000	63522000	5775800	21507000	0	0	10711000	12119000	20107000	91374000	91010000	23746000	0	0	1254400	1849100	0	0	655210	41490	1720800	1394900	966550	733980	698950	49782	244540	0	0	126740	145820	287240	910930	1080000	339230	0	0	68892000	102120000	0	0	47838000	6487000	92646000	93032000	66821000	65892000	53641000	7783400	21813000	0	0	16064000	14995000	30653000	56519000	68278000	38856000	Bos taurus				9913	Q08E14;A0AAA9TZI5
0	0	5205700	0	57234000	64329000	0	0	0	0	17723000	0	29980000	2008700	0	0	0	0	0	0	9154200	9562500	7815500	0	0	473250	0	3246900	2715800	0	0	0	0	1611200	0	1146900	182610	0	0	0	0	0	0	832200	869320	710500	0	0	7600200	0	44156000	43946000	0	0	0	0	25875000	0	33242000	2932600	0	0	0	0	0	0	13365000	13961000	11410000	Bos taurus				9913	O46415;A0AAA9TZS7;A0A3Q1MF87;A0AAA9SVK7;A0AAA9RX32;F1MMT9;A0A3Q1MM35
0	0	0	0	0	0	0	0	0	0	44327000	0	7454600	0	0	0	0	6345200	14604000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198000	0	201480	0	0	0	0	68086	118300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36215000	0	16063000	0	0	0	0	7616500	14269000	0	0	0	0	Bos taurus				9913	E1BIG6;A0AAA9U1C1
0	0	112870000	164290000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13057000	25226000	9533500	0	0	2684800	3984500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687220	204680	501760	0	0	75467000	86614000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24201000	26546000	17670000	Bos taurus				9913	A5PK77;A0AAF6DLK0
0	0	0	0	9783900	27841000	0	0	0	0	3004800	0	3095500	0	0	0	50451000	0	0	0	0	0	0	0	0	0	0	279540	456560	0	0	0	0	85850	0	88442	0	0	0	789060	0	0	0	0	0	0	0	0	0	0	19031000	32390000	0	0	0	0	21398000	0	22043000	0	0	0	32758000	0	0	0	0	0	0	Bos taurus				9913	A0AAF6DM05;A0A3Q1M016;A4IFL5;A0A3Q1LUE0;A0A3Q1MDS3
12151000	0	0	0	0	0	0	0	0	0	58545000	0	8021200	0	0	951040	27789000	0	0	0	0	0	0	164360	0	0	0	0	0	0	0	0	0	1007100	0	250660	0	0	29720	424970	0	0	0	0	0	0	13620000	0	0	0	0	0	0	0	0	0	60089000	0	19706000	0	0	1960500	42062000	0	0	0	0	0	0	Bos taurus				9913	A0AAF6DM61;A4IFA5;Q0V8K0
0	0	0	0	35768000	24427000	69919000	7530000	227690000	0	1370599936	14985000	227470000	5149000	332230016	2873500	293729984	68784000	415940000	0	0	25779000	35083000	0	0	0	0	5961400	4071200	8607200	1255000	36208000	0	171750000	2497600	28954000	858160	47379000	478910	46219000	11464000	58138000	0	0	4296500	5847200	0	0	0	0	53723000	36689000	77566000	11310000	243620000	0	1143800064	22507000	275809984	7733600	413260000	4315900	287800000	77132000	353409984	0	0	38720000	52694000	Bos taurus				9913	Q56K11;A0AAF6DMB7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54527000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49005000	0	0	0	0	0	0	Bos taurus				9913	A6H734;A0AAF6DMC5
0	0	0	0	0	0	0	0	7947200	0	0	0	0	0	5656100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317890	0	0	0	0	0	122820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13603000	0	0	0	0	0	13603000	0	0	0	0	0	0	0	0	Bos taurus				9913	A0JNE0;F6QH10
0	0	0	0	0	0	0	2052600	0	0	0	9710800	6536800	0	4662800	0	17813000	0	0	0	0	8137300	0	0	0	0	0	0	0	0	228060	0	0	0	1079000	726320	0	518090	0	1979300	0	0	0	0	904140	0	0	0	0	0	0	0	0	2775900	0	0	0	13133000	48914000	0	6306000	0	20561000	0	0	0	0	11005000	0	Bos taurus				9913	A1L5B0;Q1LZF9
5750500	0	6179200	17441000	0	23370000	129620000	3491300	105950000	187790000	182850000	24412000	117480000	6047300	18835000	1102400	19913000	0	0	246080000	27457000	70406000	88188000	287530	0	308960	243440	0	660740	3357200	174570	3698300	4837900	4985700	1220600	4166900	302360	422210	55120	412010	0	0	9248600	353960	2528000	2525800	13159000	0	14140000	28768000	0	31707000	84811000	7989300	91244000	97939000	125740000	55862000	104010000	13838000	25555000	2522600	27017000	0	0	174880000	46632000	62946000	66247000	Bos taurus				9913	A2I7N0;Q3ZEJ6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7142400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7142400	0	0	0	Bos taurus				9913	A2I7N1
0	0	0	0	0	0	21393000	4459100	23326000	33325000	23024000	10875000	29144000	7295400	15416000	3883600	0	0	0	53483000	17526000	24811000	17598000	0	0	0	0	0	0	1337000	278690	1457900	2082800	1439000	679720	1821500	455960	963510	242720	0	0	0	3342700	1095400	1550700	1099900	0	0	0	0	0	0	21393000	4459100	23326000	33325000	23024000	10875000	29144000	7295400	15416000	3883600	0	0	0	53483000	17526000	24811000	17598000	Bos taurus				9913	A2I7N2
107010000	34388000	59921000	113280000	22871000	28331000	64178000	4069100	168670000	46682000	375940000	31367000	41925000	13307000	64407000	0	160940000	22479000	1843000	0	26108000	30369000	25169000	1621400	521030	907890	1716400	114000	293090	604780	61653	1699000	707300	2863800	475260	301400	133190	278440	0	1166000	151650	27924	0	395580	460140	381350	73908000	28110000	54691000	101680000	25157000	25506000	49395000	5683300	78134000	72080000	194360000	48433000	62527000	9597200	31728000	0	87128000	5749700	5230400	0	40313000	33754000	38863000	Bos taurus				9913	A4FV05;F1N6W9;A0AAA9T3L8;A8E654;A0A3Q1N0R2
0	0	0	1563000	0	0	44920000	1876900	70694000	0	0	0	0	8030500	2399700	0	0	0	0	0	2148400	0	0	0	0	0	104200	0	0	535500	125130	1594000	0	0	0	0	256200	159980	0	0	0	0	0	143230	0	0	0	0	0	5477900	0	0	44920000	6577900	62752000	0	0	0	0	10165000	8410100	0	0	0	0	0	7529600	0	0	Bos taurus				9913	G3N2L2;A4IF88
0	0	7893500	13742000	26382000	33397000	70589000	9351500	118180000	143470000	150940000	93965000	177640000	8227900	20129000	3488600	138460000	0	0	0	63205000	76583000	48905000	0	0	877060	1526900	2931400	3015700	4192900	751470	7767400	9639600	11476000	7405100	12018000	914210	1773000	387620	11928000	0	0	0	4090900	4809700	4353700	0	0	17102000	18736000	23119000	22895000	31975000	9288700	57886000	64620000	68738000	51852000	80816000	8322900	18025000	3488600	62454000	0	0	0	34374000	35822000	33620000	Bos taurus				9913	Q5E9E2;A4IF97
0	0	8181500	3951000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221120	106780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8181500	5050800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A5D7I4;A0AAA9TMA5
101000000	0	0	28882000	627110016	697139968	24337000	17796000	30073000	0	842460032	18698000	553809984	35197000	5417600	197050000	3328999936	3137600	987760	4153800	91082000	136680000	97625000	3841900	0	0	1234800	21415000	24175000	878390	795690	856670	0	29558000	708340	17246000	1224200	156940	6737700	115130000	196100	61735	259610	4186800	4838900	3452300	62421000	0	0	22462000	240410000	260400000	25386000	9408500	30527000	0	352760000	17130000	251610000	21351000	7246300	77751000	1382800000	0	0	9191800	64028000	81567000	58754000	Bos taurus				9913	A5D7L1
0	9125900	11804000	27812000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299120	621270	1463800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9125900	14106000	29926000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	P33072;A5D7S7
131940000	140110000	286510016	288369984	74919000	49323000	0	15606000	86201000	484700000	45626000	354580000	37968000	6869900	4093900	0	29557000	14767000	19160000	0	134920000	154720000	206750000	1716700	1710600	4372600	5253900	1213200	814110	0	212770	785170	7177000	253330	5404500	155100	208180	124060	0	285370	192850	371150	0	1855800	2274200	3844500	56411000	30922000	92533000	83542000	27283000	24027000	0	9116300	32352000	129910000	34722000	107650000	37715000	6573100	12762000	0	18044000	7107500	10401000	0	52562000	69259000	59262000	Bos taurus				9913	A5D984;Q3ZC87;A0AAA9TJH8;A0AAA9RXQ2
0	2137900	0	0	0	23245000	0	0	0	0	23751000	0	32106000	0	0	0	11971000	0	16251000	0	0	4221200	0	0	133620	0	0	0	316370	0	0	0	0	1021400	0	2006600	0	0	0	428780	0	545650	0	0	263830	0	0	6443600	0	0	0	32271000	0	0	0	0	44438000	0	48048000	0	0	0	15405000	0	13424000	0	0	0	0	Bos taurus				9913	L7R5X3;A5D989;A0A3Q1M9K4;A0A452DIM3;L7R4Y6;A0AAA9T5N1;I6L1R8
41466000	0	28791000	33099000	31757000	0	0	7473600	0	0	0	167700000	0	11402000	0	0	0	0	0	0	167330000	39828000	30380000	1337600	0	928730	1067700	1024400	0	0	241080	0	0	0	786010	0	367800	0	0	0	0	0	0	1431200	1284800	980010	75347000	0	64027000	73608000	70625000	0	0	16621000	0	0	0	167700000	0	25356000	0	0	0	0	0	0	167330000	88573000	67563000	Bos taurus				9913	A5D9D2
34815000	1625800	44383000	76277000	202420000	268900000	53454000	18235000	48246000	16967000	383489984	7292300	135480000	22037000	4325100	3094200	312209984	957990	0	32945000	25441000	47804000	44769000	938290	70686	1351400	1534300	3696100	6509000	453730	478900	1042500	290190	8457300	317050	1962100	269960	188050	134530	6622000	41652	0	424570	1106100	621310	1088200	27245000	0	43102000	51729000	98064000	107540000	43920000	17669000	47811000	33352000	159200000	0	111400000	21561000	16265000	0	145690000	0	0	54479000	38529000	48563000	43624000	Bos taurus				9913	A5PJ69;A0A3Q1NJ03
0	0	13252000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13252000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A7E3W4;A7Z014;A5PJ79;Q6PT94;Q6B855
9177400	0	0	0	0	0	0	0	0	0	0	0	11153000	0	0	0	0	0	0	0	0	0	0	917740	0	0	0	0	0	0	0	0	0	0	0	1115300	0	0	0	0	0	0	0	0	0	0	9177400	0	0	0	0	0	0	0	0	0	0	0	11153000	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A5PJB8
0	14207000	0	0	0	0	191320000	0	368190016	80414000	0	11579000	0	0	26382000	0	0	0	9530600	0	15216000	3740000	21479000	0	1123600	0	0	0	0	17393000	0	29144000	7310300	0	1052600	0	0	2398400	0	0	0	866410	0	1383300	340000	1952600	0	10032000	0	0	0	0	149950000	0	239420000	74305000	0	22201000	0	0	32775000	0	0	0	11665000	0	28566000	0	44683000	Bos taurus				9913	A5PKB4;P79121;Q865R4
2435900	0	5565700	7164400	0	0	0	9103800	18208000	6976800	0	6436600	0	4314300	0	0	0	0	0	0	0	0	0	487180	0	1113100	1432900	0	0	0	946760	1832300	1395400	0	1287300	0	670140	0	0	0	0	0	0	0	0	0	3200300	0	7312300	9412600	0	0	0	9251900	18505000	9166300	0	8456500	0	5551400	0	0	0	0	0	0	0	0	0	Bos taurus				9913	P80929;A6H6X2
0	0	0	0	12454000	45125000	0	0	0	0	71882000	0	65865000	0	0	4805800	227120000	0	0	0	0	0	0	0	0	0	0	159600	977000	0	0	0	0	2178300	0	1343600	0	0	85251	5211500	0	0	0	0	0	0	0	0	0	0	15473000	22975000	0	0	0	0	56807000	0	41472000	0	0	3304900	84617000	0	0	0	0	0	0	Bos taurus				9913	P05307;A6H7J6;F6Q9Q9;A0AAA9SAA2;A0AAA9SHU1;A0A3Q1LPQ0;A0AAA9TK59;A0AAA9TIH6
0	0	0	0	6014200	0	0	0	0	0	0	0	0	0	0	5282700	81680000	0	0	0	0	0	0	0	0	0	0	316530	0	0	0	0	0	0	0	0	0	0	136670	2578200	0	0	0	0	0	0	0	0	0	0	12150000	0	0	0	0	0	0	0	0	0	0	4452800	50173000	0	0	0	0	0	0	Bos taurus				9913	A6QL81;F6PSM0
0	0	0	0	0	0	0	0	0	0	103140000	0	19110000	0	0	0	18778000	10836000	7127100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2108900	0	466090	0	0	0	458000	168600	120870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46791000	0	23181000	0	0	0	17432000	6448400	7043400	0	0	0	0	Bos taurus				9913	A6QLB3;F1MGZ4;Q58DK0;A0AAA9TTX1
147680000	54102000	247520000	264500000	179430000	0	88200000	39875000	107440000	2095799936	0	1166300032	93367000	21546000	0	0	0	0	0	0	369340000	537870016	507350016	2203600	558100	3901700	4549700	3023700	0	1179800	730450	1154000	46733000	0	24667000	930080	431030	0	0	0	0	0	0	5736400	7409500	7081700	81773000	31185000	150710000	149200000	105290000	0	65932000	23990000	55613000	886720000	0	555569984	77623000	13821000	0	0	0	0	0	0	222010000	241530000	281969984	Bos taurus				9913	A6QLB7;Q3SYV4
0	0	0	0	0	0	3801400	0	76156000	29326000	0	0	0	0	11402000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253430	0	1444700	1532800	0	0	0	0	760130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59745000	44113000	0	0	0	0	20276000	0	0	0	0	0	0	0	0	Bos taurus				9913	F1MPP2;A6QLY8
6234900	0	0	0	124320000	202300000	0	0	0	0	698470016	0	388300000	0	0	15776000	462590016	0	0	0	6414200	21579000	15754000	30982	0	0	0	1242600	1486100	0	0	0	0	7216400	0	3485600	0	0	99391	4484700	0	0	0	110590	110780	153510	15396000	0	0	0	45016000	49628000	0	0	0	0	152700000	0	113090000	0	0	4662900	69805000	0	0	0	0	24135000	23764000	Bos taurus				9913	A6QNS6;A0AAA9SGV1;A0AAA9SLQ2;A0AAA9RUE9
30988000	0	15512000	38665000	21134000	32691000	6348200	8465200	0	0	17742000	0	14910000	3486600	0	0	0	0	0	27198000	15787000	5861100	0	875380	0	775590	1024400	495610	1281300	317410	274660	0	0	413350	0	745500	174330	0	0	0	0	0	1359900	256520	293060	0	24216000	0	26856000	43471000	14388000	24589000	20104000	9237800	0	0	28177000	0	21732000	9415000	0	0	0	0	0	26631000	15782000	15827000	0	Bos taurus				9913	A6QP30
0	0	11155000	16396000	0	0	0	7859000	8072500	70809000	0	114910000	0	5440800	0	0	0	0	0	0	45769000	34061000	22306000	0	0	429050	250610	0	0	0	302270	310480	2170300	0	1338800	0	209260	0	0	0	0	0	0	584710	298640	229360	0	0	30995000	42173000	0	0	0	12858000	13207000	65499000	0	92714000	0	8901600	0	0	0	0	0	0	35841000	30032000	26122000	Bos taurus				9913	E1BGN5;A6QPA4;E1BHG5
15843000	0	0	0	65817000	57630000	0	0	0	0	229170000	0	175680000	0	0	7652900	130980000	0	0	0	3919900	24150000	24904000	275290	0	0	0	2435900	1526700	0	0	0	0	5118000	0	6752800	0	0	765290	2733300	0	0	0	391990	821490	496070	17901000	0	0	0	55971000	57630000	0	0	0	0	229170000	0	163950000	0	0	10215000	125590000	0	0	0	34103000	23134000	28820000	Bos taurus				9913	O18979;A6QPC1
95605000	0	123310000	203350000	134800000	15920000	734540032	17643000	1187200000	673900032	0	518950016	110100000	12323000	114200000	0	0	0	0	0	221080000	286849984	246100000	5241300	0	6095200	10474000	7494900	936450	34290000	1037800	49874000	32168000	0	24812000	5813200	724890	5596700	0	0	0	0	0	10953000	14074000	12333000	99467000	0	98842000	141730000	127410000	17772000	379140000	16988000	669640000	526569984	0	359070016	100500000	13757000	76111000	0	0	0	0	0	182770000	223830000	198560000	Bos taurus				9913	A6QPD4
