Intensity 31_200_PS Carb_10	Intensity 32_200_PS Carb_100	Intensity 33_small_Citrate_10	Intensity 34_large_Citrate_10	Intensity 35_small_PEI_10	Intensity 36_large_PEI_10	Intensity 37_large_PVP@AU_100	Intensity 38_small_PVP@AU_10	Intensity 39_small_PVP@AU_100	Intensity 40_large_Citrate_100	Intensity 41_large_PEI_100	Intensity 42_small_Citrate_100	Intensity 43_small_PEI_100	Intensity 44_large_PVP@AU_10	Intensity 45_large_PEG@Au_100	Intensity 46_large_PEI@Au_100	Intensity 47_small_PEI@Au_100	Intensity 48_200_PS Carb@ PEG_100	Intensity 49_200_PS Carb@ PEG_100	Intensity 50_FBS	Intensity 51_SPQC1	Intensity 52_SPQC2	Intensity 53_SPQC3	iBAQ 31_200_PS Carb_10	iBAQ 32_200_PS Carb_100	iBAQ 33_small_Citrate_10	iBAQ 34_large_Citrate_10	iBAQ 35_small_PEI_10	iBAQ 36_large_PEI_10	iBAQ 37_large_PVP@AU_100	iBAQ 38_small_PVP@AU_10	iBAQ 39_small_PVP@AU_100	iBAQ 40_large_Citrate_100	iBAQ 41_large_PEI_100	iBAQ 42_small_Citrate_100	iBAQ 43_small_PEI_100	iBAQ 44_large_PVP@AU_10	iBAQ 45_large_PEG@Au_100	iBAQ 46_large_PEI@Au_100	iBAQ 47_small_PEI@Au_100	iBAQ 48_200_PS Carb@ PEG_100	iBAQ 49_200_PS Carb@ PEG_100	iBAQ 50_FBS	iBAQ 51_SPQC1	iBAQ 52_SPQC2	iBAQ 53_SPQC3	Top3 31_200_PS Carb_10	Top3 32_200_PS Carb_100	Top3 33_small_Citrate_10	Top3 34_large_Citrate_10	Top3 35_small_PEI_10	Top3 36_large_PEI_10	Top3 37_large_PVP@AU_100	Top3 38_small_PVP@AU_10	Top3 39_small_PVP@AU_100	Top3 40_large_Citrate_100	Top3 41_large_PEI_100	Top3 42_small_Citrate_100	Top3 43_small_PEI_100	Top3 44_large_PVP@AU_10	Top3 45_large_PEG@Au_100	Top3 46_large_PEI@Au_100	Top3 47_small_PEI@Au_100	Top3 48_200_PS Carb@ PEG_100	Top3 49_200_PS Carb@ PEG_100	Top3 50_FBS	Top3 51_SPQC1	Top3 52_SPQC2	Top3 53_SPQC3	Species	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Majority protein IDs
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	C	C	C	C	C	T
0	0	44140000	13132000	0	0	0	0	0	16986000	0	46560000	0	0	0	0	0	0	0	0	0	10226000	0	0	0	620700	1193800	0	0	0	0	0	1544200	0	720940	0	0	0	0	0	0	0	0	0	929630	0	0	0	44140000	21029000	0	0	0	0	0	27200000	0	46560000	0	0	0	0	0	0	0	0	0	16375000	0	Bos taurus				9913	Q3T0Q4;P52175;P52174
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2089200	1626300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232140	180700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3715600	3715600	0	0	0	0	Bos taurus				9913	Q3T0R1
0	0	0	0	0	0	0	0	0	0	11249000	0	0	0	0	0	34357000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1249900	0	0	0	0	0	843830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27225000	0	0	0	0	0	34357000	0	0	0	0	0	0	Bos taurus				9913	Q3T0T1
0	0	10644000	0	58067000	99022000	0	0	0	0	509880000	8337900	308380000	0	0	2364900	465460000	0	0	0	29526000	25322000	15536000	0	0	626110	0	2625300	2098300	0	0	0	0	11510000	490460	8701800	0	0	139110	13725000	0	0	0	329600	1056800	471460	0	0	0	0	59239000	74251000	0	0	0	0	236490000	0	211970000	0	0	5112600	245130000	0	0	0	41481000	42551000	0	Bos taurus				9913	Q3T0X5
0	0	0	0	20305000	40669000	0	0	0	0	179590000	0	213930000	0	0	4759300	228880000	0	0	0	0	0	5837000	0	0	0	0	1561900	1642000	0	0	0	0	7215700	0	12241000	0	0	167040	7979300	0	0	0	0	0	449000	0	0	0	0	27180000	34979000	0	0	0	0	120690000	0	125420000	0	0	4591800	147230000	0	0	0	0	0	19401000	Bos taurus				9913	Q3T0Y5
0	0	3903100	0	57416000	39192000	0	0	0	0	321150016	0	225170000	0	0	2197800	285809984	0	0	0	7866100	24564000	7417800	0	0	354830	0	3826400	2293200	0	0	0	0	22220000	0	14326000	0	0	199800	17156000	0	0	0	715100	1416800	674350	0	0	10408000	0	49027000	39192000	0	0	0	0	189050000	0	136600000	0	0	3784200	159680000	0	0	0	20976000	24564000	19781000	Bos taurus				9913	Q3T108
0	0	0	0	0	7073500	0	0	0	0	76413000	0	22824000	0	0	0	74704000	0	0	0	0	0	0	0	0	0	0	0	372290	0	0	0	0	1350400	0	459790	0	0	0	1362700	0	0	0	0	0	0	0	0	0	0	0	12811000	0	0	0	0	51169000	0	25516000	0	0	0	59056000	0	0	0	0	0	0	Bos taurus				9913	Q3T112
19028000	16682000	0	4914500	5778600	4007000	39995000	8314000	35849000	0	20298000	0	29237000	4094000	8373400	0	21381000	337190016	577240000	0	0	8850000	0	445780	270330	0	351040	412750	286210	1177800	204780	2018200	0	1449800	0	986990	292430	273970	0	599750	12392000	22358000	0	0	632140	0	22016000	16412000	0	12723000	14960000	10374000	46274000	9619300	47210000	0	42460000	0	33827000	10599000	9688000	0	24738000	170050000	292040000	0	0	18513000	0	Bos taurus				9913	Q3T149
0	0	0	0	0	0	35787000	0	88234000	76647000	0	21586000	5195300	0	27211000	0	0	0	0	0	5073200	14286000	6449200	0	0	0	0	0	0	1191100	0	948010	626080	0	722170	399640	0	1278800	0	0	0	0	0	390250	477850	496090	0	0	0	0	0	0	35717000	0	65895000	65667000	0	23657000	11274000	0	18629000	0	0	0	0	0	11009000	15657000	13995000	Bos taurus				9913	Q3T168
21434000	2321800	101300000	136970000	4345999872	5775699968	381769984	70015000	229080000	247410000	1834800000	169590000	1434300032	103340000	114730000	2143200000	18282000384	71567000	16756000	568929984	1182099968	953560000	1145900032	1648700	103850	4441300	8048200	228550000	297740000	17319000	2742000	13252000	14861000	77801000	8029100	80394000	4245300	5947700	82050000	790649984	2744300	854360	24324000	51286000	53815000	47765000	22885000	3784100	68772000	109390000	2998299904	4514299904	222310000	41795000	175130000	189310000	1013899968	114740000	1069600000	60013000	86471000	1267699968	10968000512	5337700	8156900	308310016	676700032	730729984	644979968	Bos taurus				9913	Q3Y5Z3
0	0	17323000	21509000	6121000	13721000	3345600	0	0	93634000	0	24582000	39446000	0	0	0	0	0	0	0	6899600	26338000	24748000	0	0	608560	1433900	408070	66620	223040	0	0	5321300	0	502400	2112100	0	0	0	0	0	0	0	459970	1330800	1277700	0	0	19738000	21222000	9817600	20404000	13163000	0	0	83378000	0	45272000	44946000	0	0	0	0	0	0	0	27146000	26338000	24748000	Bos taurus				9913	Q3ZBD9
0	0	0	0	7602700	7424200	0	0	2192200	0	28359000	0	4912100	0	0	0	0	0	0	0	0	0	1930200	0	0	0	0	844740	824910	0	0	243580	0	1992000	0	545790	0	0	0	0	0	0	0	0	0	214460	0	0	0	0	9491300	9268500	0	0	5369200	0	28359000	0	12031000	0	0	0	0	0	0	0	0	0	4727400	Bos taurus				9913	Q3ZBF7
0	0	7014400	0	75992000	90051000	0	0	0	0	628430016	0	499889984	0	0	1967300	503449984	0	0	0	36410000	34616000	27925000	0	0	501030	0	5053200	4756600	0	0	0	0	31703000	0	25035000	0	0	140520	20877000	0	0	0	2600700	2472500	1365200	0	0	16552000	0	51846000	48829000	0	0	0	0	289160000	0	249340000	0	0	8111800	184090000	0	0	0	36410000	34616000	28684000	Bos taurus				9913	Q3ZBG0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1880500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1880500	0	0	0	0	0	Bos taurus				9913	Q3ZBH0
14034000	14520000	4523900	9695700	42761000	14544000	262420000	5438900	556339968	175350000	73830000	16112000	65155000	20610000	165180000	0	13606000	2564200	5489000	0	77985000	88578000	50112000	738630	764220	238100	510300	700070	765470	4377300	120670	11119000	3093300	834330	304060	494200	403830	3607700	0	716130	134960	288900	0	1349600	1199800	932160	29386000	10047000	9472800	20302000	33794000	20709000	154500000	0	246240000	116570000	74782000	21640000	55765000	12503000	73306000	0	19375000	0	7035100	0	45584000	57841000	41792000	Bos taurus				9913	Q3ZBN5
0	0	0	0	0	0	0	0	0	7113000	0	6440400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173490	0	157080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13553000	0	13553000	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q3ZBV8
0	3935800	18826000	0	0	0	0	0	0	62000000	0	28185000	0	0	0	0	0	0	0	0	7588800	4763400	3130300	0	109330	522940	0	0	0	0	0	0	1225500	0	782900	0	0	0	0	0	0	0	0	210800	132320	86954	0	2242700	14572000	0	0	0	0	0	0	35074000	0	28185000	0	0	0	0	0	0	0	0	10373000	12777000	8396800	Bos taurus				9913	Q3ZBZ8
15558000	30800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18625000	37816000	0	0	0	0	818850	646990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438940	938300	0	0	0	0	28992000	19314000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16708000	30852000	0	0	0	0	Bos taurus				9913	Q3ZC42
0	0	0	0	0	0	0	0	0	0	11028000	0	0	0	0	0	7724900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551420	0	0	0	0	0	386250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11028000	0	0	0	0	0	7724900	0	0	0	0	0	0	Bos taurus				9913	Q3ZCF0
0	0	0	0	22725000	40396000	0	0	0	0	235790000	0	161150000	0	0	7731300	341940000	0	0	0	0	8493100	7960800	0	0	0	0	1159100	2320300	0	0	0	0	9955300	0	8726200	0	0	538320	19209000	0	0	0	0	653310	612370	0	0	0	0	32686000	39196000	0	0	0	0	159700000	0	126530000	0	0	4384800	161210000	0	0	0	0	18272000	26123000	Bos taurus				9913	Q3ZCK9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5056600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5056600	0	0	0	0	Bos taurus				9913	Q56JV9
0	0	0	1852300	5446000	0	54954000	1317400	39245000	51654000	100090000	13329000	44846000	8482000	27377000	632750	5049200	0	0	148930000	33304000	34354000	38998000	0	0	0	92615	272300	0	2130800	65868	1424300	1684700	3821000	666440	2242300	322280	1084200	31637	252460	0	0	5700200	1261800	1187600	1254500	0	0	0	0	11569000	0	38872000	0	39245000	51654000	57832000	16808000	46080000	5265900	21640000	1344200	10726000	0	0	98666000	31825000	34354000	31640000	Bos taurus				9913	Q58CQ9
28353000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23765000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q58CS8
0	0	0	6728800	0	0	0	0	52096000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420550	0	0	0	0	3256000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58825000	0	0	0	0	58825000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q58CX7
0	5451700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5451700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q58D31
2021399936	278900000	605440000	925520000	609870016	689270016	2297100032	228860000	1974499968	2746299904	3312900096	1028299968	2636199936	413649984	1054400000	92618000	455120000	50950000	100620000	5563400192	1746899968	1850700032	1604700032	75465000	10712000	25178000	40628000	22686000	28666000	83514000	9135800	75419000	106030000	126640000	40313000	102720000	16464000	43198000	3813500	20377000	2077300	4265500	235460000	68927000	66397000	65664000	1003000000	125770000	342640000	444689984	307409984	381350016	1024400000	136820000	1098300032	1396499968	1558499968	584819968	1379200000	221280000	609150016	48992000	321520000	33192000	60826000	2692800000	894960000	993640000	937299968	Bos taurus				9913	Q58D62
0	0	0	0	40954000	15527000	0	0	0	0	273020000	0	157030000	0	0	2821300	268689984	0	0	0	8560800	7526300	0	0	0	0	0	731260	486650	0	0	0	0	15147000	0	4669900	0	0	103380	15248000	0	0	0	658520	578950	0	0	0	0	0	57976000	21057000	0	0	0	0	218820000	0	174630000	0	0	3812600	172930000	0	0	0	28246000	24832000	0	Bos taurus				9913	Q58DU5
0	0	0	0	0	3365800	0	0	0	0	0	5319800	0	0	0	0	5564500	0	0	0	0	0	0	0	0	0	0	0	280480	0	0	0	0	0	443320	0	0	0	0	463710	0	0	0	0	0	0	0	0	0	0	0	3365800	0	0	0	0	0	5319800	0	0	0	0	5564500	0	0	0	0	0	0	Bos taurus				9913	Q5E983
0	0	10091000	0	56364000	63834000	0	0	0	0	432080000	0	273270016	0	0	6972300	367100000	2422100	0	0	26150000	20036000	27777000	0	0	917360	0	1947400	2654800	0	0	0	0	16842000	0	11982000	0	0	212100	16861000	220190	0	0	1079400	557410	1188600	0	0	19755000	0	42565000	47576000	0	0	0	0	252130000	0	169920000	0	0	5786700	226920000	0	0	0	27130000	27221000	26967000	Bos taurus				9913	Q5E987
0	0	0	0	0	0	6576300	0	19830000	0	0	0	0	0	8528700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096100	0	1372400	0	0	0	0	0	585920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9909000	0	22049000	0	0	0	0	0	11159000	0	0	0	0	0	0	0	0	Bos taurus				9913	Q5E9A1
0	914590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q5E9A3
54800000	15630000	8303200	7488100	0	0	4022300	842800	0	7995200	0	0	8609000	0	0	0	0	5592600	13225000	0	0	0	11849000	3223500	797650	488420	440480	0	0	236610	49576	0	470300	0	0	506410	0	0	0	0	328980	777920	0	0	0	696990	39066000	8971500	22581000	22357000	0	0	10939000	2834200	0	26887000	0	0	0	0	0	0	0	9168200	10632000	0	0	0	16863000	Bos taurus				9913	Q5E9B1
5177000	4277800	7194200	9902300	8125500	5420200	0	3103100	7695800	0	13661000	16575000	12001000	3752000	0	0	8991500	1291600	1630400	0	0	15170000	10125000	369790	161750	513870	707310	580390	387150	0	221650	549700	0	975770	1183900	857210	268000	0	0	642250	92259	116460	0	0	1083600	723250	5821700	2546400	8090100	11135000	9137300	6095100	0	3489500	8654100	0	15362000	17576000	13495000	4219200	0	0	10111000	24024000	28618000	0	0	16032000	11386000	Bos taurus				9913	Q5E9B7
12684000	0	35168000	41925000	0	0	16262000	0	138020000	235400000	0	222890000	0	0	0	0	0	0	0	0	37702000	47414000	58551000	975700	0	2705200	3225000	0	0	961510	0	9662100	16643000	0	15008000	0	0	0	0	0	0	0	0	2900200	3647200	4503900	21447000	0	38746000	43837000	0	0	23569000	0	70754000	126860000	0	101300000	0	0	0	0	0	0	0	0	44983000	39502000	44988000	Bos taurus				9913	Q5E9C0
4630700	1986500	0	0	0	0	6132000	0	23752000	17106000	0	16672000	0	0	0	0	0	0	0	0	0	0	8988100	420980	83643	0	0	0	0	557450	0	1408100	372620	0	994270	0	0	0	0	0	0	0	0	0	0	817100	10235000	5507400	0	0	0	0	13553000	0	24762000	34184000	0	30449000	0	0	0	0	0	0	0	0	0	0	19865000	Bos taurus				9913	Q5E9D5
21713000	5081200	90309000	111140000	138460000	11635000	27433000	31837000	32853000	469929984	20983000	220340000	32900000	35384000	61292000	6068400	9493600	0	0	0	141410000	128610000	122110000	650350	390860	3537000	3839500	3719900	894970	906750	1036300	1464300	17357000	1614100	8579700	1306500	1122900	1800100	51585	323660	0	0	0	3881800	3522000	3661600	20040000	11331000	73839000	98553000	98902000	25945000	32451000	20389000	32853000	297670016	52861000	156010000	38917000	23741000	44596000	12037000	11230000	0	0	0	104550000	96076000	81701000	Bos taurus				9913	Q5E9E3
111060000	2867500	0	18362000	0	0	32368000	0	55633000	6731300	8674300	0	0	0	2628700	0	0	0	0	0	6246400	7316300	11516000	7671800	220580	0	1412400	0	0	2489900	0	2979900	517790	667260	0	0	0	202210	0	0	0	0	0	480500	562790	885820	48790000	4655300	0	21564000	0	0	24963000	0	55633000	10928000	14082000	0	0	0	4267600	0	0	0	0	0	10141000	11878000	13524000	Bos taurus				9913	Q5E9F5
74428000	67524000	153890000	138040000	22350000	6511200	142200000	15991000	506110016	446929984	7898300	257360000	14043000	14911000	23783000	0	7439000	4753500	9471900	0	135050000	117590000	126870000	3757200	4992900	10864000	9267800	2235000	651120	9957500	1365600	21135000	31134000	789830	18207000	1404300	1143900	1780200	0	743900	475350	947190	0	8679500	7838800	8217700	74884000	37832000	103500000	93158000	27124000	17026000	90201000	15991000	197610000	293840000	17887000	149850000	31801000	14911000	34990000	0	16847000	5768800	11495000	0	95293000	79957000	96016000	Bos taurus				9913	Q5E9F7
0	19002000	13293000	16911000	0	0	204670000	7853300	353260000	120620000	0	66003000	0	4157600	9604900	0	0	0	0	0	30540000	24274000	55818000	0	1099800	886210	1127400	0	0	6869900	523550	12773000	4347600	0	4400200	0	277170	640330	0	0	0	0	0	2036000	519270	1692700	0	16268000	0	46932000	0	0	114220000	0	142260000	94430000	0	66768000	0	0	19660000	0	0	0	0	0	63558000	53280000	71557000	Bos taurus				9913	Q5E9H0
0	0	0	0	0	16188000	0	0	0	0	208270000	0	139070000	0	0	1005400	269489984	0	0	0	6316800	0	0	0	0	0	0	0	1618800	0	0	0	0	13647000	0	9761600	0	0	100540	20376000	0	0	0	631680	0	0	0	0	0	0	0	27207000	0	0	0	0	127650000	0	88646000	0	0	3641300	133190000	0	0	0	0	0	0	Bos taurus				9913	Q5E9K0
0	7859500	34342000	20397000	9872800	2731700	11736000	0	23219000	64534000	6481800	22468000	27764000	0	0	0	5407500	0	1902800	0	9241500	19533000	20903000	0	170800	498830	194300	165310	94196	147640	0	236740	1314000	223510	298850	268130	0	0	0	186460	0	65613	0	318670	375790	386620	0	5775600	29112000	23014000	11140000	8796600	13242000	0	19461000	40375000	11259000	25352000	16099000	0	0	0	17413000	0	3305000	0	16052000	14999000	20903000	Bos taurus				9913	Q5E9R3
0	0	0	0	0	0	0	0	0	7882600	0	4499000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358300	0	204500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7882600	0	4499000	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q5E9X0
556550016	237330000	874489984	943009984	1164000000	1023899968	2332000000	762030016	3770400000	2630799872	13191999488	2248000000	3417799936	707400000	2830200064	253140000	4637100032	12707000	0	9679200	1555299968	1692199936	1552099968	12153000	3613700	16536000	18387000	21046000	22292000	39554000	11919000	65413000	52799000	217270000	38418000	80186000	12172000	46363000	4054500	101580000	277860	0	420830	28925000	29986000	30004000	247560000	50193000	211170000	281969984	286440000	312420000	570600000	197710000	988520000	870710016	3483099904	606470016	1065600000	174410000	685910016	65471000	1208800000	7204700	0	20968000	447990016	503280000	474620000	Bos taurus				9913	Q5E9Z2
0	0	22288000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22288000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q5EA20
31861000	39233000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12629000	23595000	0	0	0	0	1180100	1058400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387960	707140	0	0	0	0	20777000	17575000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8230800	13879000	0	0	0	0	Bos taurus				9913	Q5EAD2
0	0	0	0	351240000	276609984	0	0	0	0	544590016	0	677440000	0	0	38535000	765020032	0	0	0	88498000	47175000	79186000	0	0	0	0	2530100	2634000	0	0	0	0	4208100	0	7876400	0	0	566260	18072000	0	0	0	146630	631630	290220	0	0	0	0	175680000	127840000	0	0	0	0	301550016	0	331169984	0	0	17249000	328289984	0	0	0	68639000	56282000	52782000	Bos taurus				9913	Q5KR47;Q5KR49
0	0	0	0	61611000	47171000	0	0	0	0	123430000	0	211610000	0	0	10764000	240640000	0	0	0	0	0	0	0	0	0	0	2724900	1998400	0	0	0	0	5306600	0	7515400	0	0	432990	9507900	0	0	0	0	0	0	0	0	0	0	61611000	45917000	0	0	0	0	107670000	0	141980000	0	0	10764000	206380000	0	0	0	0	0	0	Bos taurus				9913	Q5KR48
546470016	31486000	1192300032	1264499968	522489984	0	2168100096	88117000	2890800128	1502999936	0	955640000	445710016	134810000	144320000	0	0	0	0	0	1037200000	939219968	905660032	14502000	234010	24448000	23211000	13327000	0	27534000	677210	27773000	32350000	0	22534000	12735000	3192100	3936600	0	0	0	0	0	21153000	18984000	17206000	521020000	67251000	843710016	779889984	557230016	0	704430016	33664000	2954400000	1105799936	0	798750016	585619968	128960000	159280000	0	0	0	0	0	712110016	677670016	611430016	Bos taurus				9913	Q5NTB3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210500	0	136680000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41742	0	4713200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137890000	0	137890000	0	0	Bos taurus				9913	Q5QQ49
0	0	9050500	0	0	0	0	0	8143000	48610000	0	12389000	0	0	0	0	0	0	0	0	0	0	9332400	0	0	1131300	0	0	0	0	0	1017900	1594900	0	1548600	0	0	0	0	0	0	0	0	0	0	1166600	0	0	12062000	0	0	0	0	0	10853000	48610000	0	16512000	0	0	0	0	0	0	0	0	0	0	12438000	Bos taurus				9913	Q6EWQ7
0	0	3664200	2742300	3207800	0	10174000	3726600	12863000	87990000	0	31030000	0	0	0	0	0	0	0	0	4585500	3049800	5984700	0	0	159320	119230	139470	0	188170	81595	138840	1815900	0	556710	0	0	0	0	0	0	0	0	199370	132600	260200	0	0	9554900	7150800	8364700	0	12676000	6415500	23072000	49393000	0	24482000	0	0	0	0	0	0	0	0	11957000	7952800	14279000	Bos taurus				9913	Q6Q137
41395000	1204100	69765000	71596000	4839800	0	7028600	12290000	24416000	43147000	0	21976000	3791600	6017900	6532900	0	0	0	0	0	34661000	20543000	25444000	1478400	43004	2491600	2557000	172850	0	251020	438930	872000	1541000	0	784870	135410	214930	233320	0	0	0	0	0	1237900	733690	908720	41395000	3538400	69765000	71596000	14222000	0	8233900	12290000	28603000	65403000	0	42811000	11142000	7049800	7653100	0	0	0	0	0	34661000	31140000	38569000	Bos taurus				9913	Q6R8F2
17350000	0	0	13057000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525770	0	0	395660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17401000	0	0	16027000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q6URK6
0	0	0	0	0	0	0	0	0	0	93922000	0	3992700	0	0	0	10964000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2232000	0	199630	0	0	0	548180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51097000	0	13067000	0	0	0	16439000	0	0	0	0	0	0	Bos taurus				9913	Q6ZXC9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645400	0	0	0	0	Bos taurus				9913	Q762I5
4937100	4776000	111120000	273889984	200560000	221690000	13874000	0	20579000	364350016	669340032	404000000	511800000	0	32451000	20727000	373100000	69492000	0	0	171010000	164770000	295929984	149610	144730	2119600	7980700	4426000	4754400	420430	0	623600	7224100	14028000	9002100	11444000	0	983350	506160	8942700	2105800	0	0	3690500	3358200	7310100	0	15725000	100950000	251300000	77926000	100870000	27846000	0	41302000	121380000	326960000	165120000	194900000	0	31159000	11792000	268280000	228800000	0	0	87052000	88325000	199460000	Bos taurus				9913	Q76LV1
0	895820	380540000	271329984	556809984	741939968	119880000	14351000	137250000	746969984	2312499968	629750016	1444999936	2138300	162160000	69683000	1674999936	10890000	0	0	441510016	469020000	431230016	0	27146	8311900	5705700	10607000	13412000	2347900	434890	3111200	16178000	49575000	12199000	29233000	64797	3035600	1463700	33347000	212300	0	0	9905100	11076000	10841000	0	0	124280000	96477000	152460000	166500000	54265000	10349000	70023000	225180000	596819968	184120000	385240000	0	58976000	19413000	388820000	0	0	0	134680000	139410000	150240000	Bos taurus				9913	Q76LV2
11050000384	779880000	11575000064	12433000448	11352000512	11427999744	16650999808	5170999808	14533000192	14947999744	23737999360	8163400192	16033000448	7228899840	5065099776	604220032	7267400192	820600000	1370000000	22669000704	11797000192	11285000192	12037999616	68327000	4405200	75163000	78404000	71515000	71644000	102460000	31766000	87949000	107940000	158510000	49270000	102140000	44215000	29739000	3300000	46777000	4810300	9607600	145000000	71166000	64414000	73803000	1419800064	91724000	1416499968	1715799936	1463900032	1382599936	2031900032	720440000	1819399936	2082300032	3072000000	1025200000	1871299968	1077200000	687520000	70996000	947779968	217290000	259210000	2841999872	1512999936	1462300032	1631699968	Bos taurus				9913	Q7SIH1
23461000	0	6279000	203260000	0	0	70011000	39189000	90096000	23851000	5496800	9215100	0	43799000	0	0	0	0	0	0	11264000	16754000	17624000	1431600	0	570820	9967600	0	0	4852000	2617500	4940800	2168200	499710	837740	0	2741700	0	0	0	0	0	0	1024000	691700	769770	23461000	0	16322000	107980000	0	0	47897000	24248000	79483000	38762000	20249000	23955000	0	28012000	0	0	0	0	0	0	29281000	22997000	24190000	Bos taurus				9913	Q8SPP7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71109000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10158000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71109000	0	0	0	0	Bos taurus				9913	Q8SQ28
0	3496500	11064000	32283000	15366000	4432200	3260400	2847200	0	27917000	0	43232000	10732000	0	0	0	0	0	0	0	0	10964000	12413000	0	184030	582310	1699100	808710	233280	171600	149850	0	1469300	0	2275300	564840	0	0	0	0	0	0	0	0	577040	653330	0	4783100	15113000	19938000	20274000	0	11712000	10228000	0	29138000	0	25993000	16100000	0	0	0	0	0	0	0	0	16448000	14707000	Bos taurus				9913	Q92176
